과목명,강사,url
인사이드 아웃 본부 만들기 - 블렌더 아이소메트릭,Tinys,https://www.inflearn.com/course/%EB%B8%94%EB%A0%8C%EB%8D%94-%ED%8A%9C%ED%86%A0%EB%A6%AC%EC%96%BC-%EC%95%84%EC%9D%B4%EC%86%8C%EB%A7%A4%ED%8A%B8%EB%A6%AD
MAYA 3D animation Season 1,애니펀,https://www.inflearn.com/course/%EB%A7%88%EC%95%BC-3d-%EC%95%A0%EB%8B%88%EB%A9%94%EC%9D%B4%EC%85%98-1
3dsmax 모델링 고수의 비밀! (Modeling Expert Technique),목마하임(MokmaHeim),https://www.inflearn.com/course/3dsmax-%EB%AA%A8%EB%8D%B8%EB%A7%81-%EA%B3%A0%EC%88%98%EC%9D%98-%EB%B9%84%EB%B0%80
com2us 테크니컬 아티스트의 NPR 스타일 캐릭터 텍스쳐링을 위한 커스텀 셰이더 제작 및 활용 A to Z,Adobe Substance 3D,https://www.inflearn.com/course/ta-npr-texture-shader
3D 게임 디자이너에게 배우는 Zbrush 2020 기초와 활용,유용한IT학습,https://www.inflearn.com/course/%EC%A7%80%EB%B8%8C%EB%9F%AC%EC%89%AC-2020-%EC%9E%85%EB%AC%B8
[MapleStory Worlds] 내 손안의 코디룸 만들기!,밉비,https://www.inflearn.com/course/maplestory-worlds-%EB%B0%89%EB%B9%84
언리얼4 이펙터 추천! 블루프린트 이펙트 입문,린반,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC4
리터칭으로 쉽게 가능한 MapleStory Worlds 아바타 아이템 제작!,뽀꿈,https://www.inflearn.com/course/maplestory-worlds-%EB%BD%80%EA%BF%88
블렌더(Blender)를 활용한 3D 캐릭터 애니메이션 만들기,gremaza,https://www.inflearn.com/course/%EB%B8%94%EB%A0%8C%EB%8D%94-3d-animation
ncsoft 캐릭터 아티스트의 실무에 바로 쓰는 다양한 Substance 3D Painter 활용법,Adobe Substance 3D,https://www.inflearn.com/course/ncsoft-%EC%BA%90%EB%A6%AD%ED%84%B0-%EC%95%84%ED%8B%B0%EC%8A%A4%ED%8A%B8-substance-3d
id software 3D 아티스트에게 배우는 Maya 3D 모델링 입문,Sup Choi,https://www.inflearn.com/course/maya-3d-%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%9E%85%EB%AC%B8
"Zbrush 이용한 공룡, 공룡책 제작과정 으로 배우는 3D 모델링 배우기",비타민상상력,https://www.inflearn.com/course/zbrush-%EA%B3%B5%EB%A3%A1-%EC%A0%9C%EC%9E%91%EA%B3%BC%EC%A0%95
KRAFTON 헬레나 신의 Substance 3D 활용 A to Z,Adobe Substance 3D,https://www.inflearn.com/course/%ED%81%AC%EB%9E%98%ED%94%84%ED%86%A4-%ED%97%AC%EB%A0%88%EB%82%98%EC%8B%A0-substance-3d
공짜 그림 과외하기 (그림 무료 강좌),박인수,https://www.inflearn.com/course/%EA%B3%B5%EC%A7%9C-%EA%B7%B8%EB%A6%BC-%EA%B3%BC%EC%99%B8%ED%95%98%EA%B8%B0
Zbrush 4R6 입문에서 마스터 까지 Zbrush 4R6 의 모든것,Sup Choi,https://www.inflearn.com/course/zbrush-4r6-%EC%9E%85%EB%AC%B8%EC%97%90%EC%84%9C-%EB%A7%88%EC%8A%A4%ED%84%B0
마모셋 툴백 (marmoset toolbag) 렌더 무료강좌,Sup Choi,https://www.inflearn.com/course/%EB%A7%88%EB%AA%A8%EC%85%8B-%ED%88%B4%EB%B0%B1-marmoset-toolbag-%EB%A0%8C%EB%8D%94-%EB%AC%B4%EB%A3%8C%EA%B0%95%EC%A2%8C
