과목명,강사,url
[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part7: MMO 컨텐츠 구현 (Unity + C# 서버 연동 기초),Rookiss,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-mmorpg-%EA%B0%9C%EB%B0%9C-part7
[입문자를 위한 UE5] Part2. 언리얼 엔진 2D 게임 개발 입문,Rookiss,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC5-%EA%B0%9C%EB%B0%9C%EC%9D%98%EC%A0%95%EC%84%9D-2
[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part6: 웹 서버,Rookiss,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-mmorpg-%EA%B0%9C%EB%B0%9C-part6
[C++과 언리얼로 만드는 MMORPG 게임 개발 시리즈] Part4: 게임 서버,Rookiss,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-3d-mmorpg-4
이득우의 언리얼 프로그래밍 Part1 - 언리얼 C++의 이해,이득우,https://www.inflearn.com/course/%EC%9D%B4%EB%93%9D%EC%9A%B0-%EC%96%B8%EB%A6%AC%EC%96%BC-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-part-1
이득우의 언리얼 프로그래밍 Part4 - 게임플레이 어빌리티 시스템,이득우,https://www.inflearn.com/course/%EC%9D%B4%EB%93%9D%EC%9A%B0-%EC%96%B8%EB%A6%AC%EC%96%BC-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-part-4
[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part8: Entity Framework Core,Rookiss,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-mmorpg-%EA%B0%9C%EB%B0%9C-part8
[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part5: 데이터베이스,Rookiss,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-mmorpg-%EA%B0%9C%EB%B0%9C-part5
이득우의 언리얼 프로그래밍 Part3 - 네트웍 멀티플레이 프레임웍의 이해,이득우,https://www.inflearn.com/course/%EC%9D%B4%EB%93%9D%EC%9A%B0-%EC%96%B8%EB%A6%AC%EC%96%BC-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-part-3
두고두고 써먹는 유니티 VR,오민석,https://www.inflearn.com/course/%EB%91%90%EA%B3%A0%EB%91%90%EA%B3%A0-%EC%9C%A0%EB%8B%88%ED%8B%B0-vr
[라이브 멘토링] 유니티 뱀파이어 서바이벌 장르 모작,Rookiss,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EB%B1%80%ED%8C%8C%EC%9D%B4%EC%96%B4-%EC%84%9C%EB%B0%94%EC%9D%B4%EB%B2%8C-%EB%AA%A8%EC%9E%91
게임 프로그래머 취업 전략 가이드,Rookiss,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8-%EC%B7%A8%EC%97%85
언리얼 엔진의 레벨 디자인과 시각화 표현(언리얼 그래픽스),SW School,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-%EB%A0%88%EB%B2%A8-%EB%94%94%EC%9E%90%EC%9D%B8-%EC%8B%9C%EA%B0%81%ED%99%94
D3D12 프로그래밍 - 기초편,megayuchi,https://www.inflearn.com/course/d3d12-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EA%B8%B0%EC%B4%88
[게임 프로그래머 입문 올인원] C++ & 자료구조/알고리즘 & STL & 게임 수학 & Windows API & 게임 서버,Rookiss,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8-%EC%9E%85%EB%AC%B8-%EC%98%AC%EC%9D%B8%EC%9B%90-rookiss
[유니티 게임 개발] 핵심 기술과 디자인 패턴,Pinous,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%ED%95%B5%EC%8B%AC%EA%B8%B0%EC%88%A0-%EB%94%94%EC%9E%90%EC%9D%B8%ED%8C%A8%ED%84%B4
언리얼 엔진 5 스파르타 클래스 - 심화편,YAL,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-%EC%97%94%EC%A7%845-%EC%95%A0%EB%8B%88%EB%A9%94%EC%9D%B4%EC%85%98
[JS] Phaser 게임 제작 - 뱀파이어 서바이벌 클론,제주코딩베이스캠프,https://www.inflearn.com/course/phaser-%EA%B2%8C%EC%9E%84-%EC%A0%9C%EC%9E%91-%EB%B1%80%ED%8C%8C%EC%9D%B4%EC%96%B4-%EC%84%9C%EB%B0%94%EC%9D%B4%EB%B2%8C
"C#과 유니티, 실전 게임으로 제대로 시작하기 (저자 직강)",백현우,https://www.inflearn.com/course/c-sharp-%EA%B8%B0%EC%B4%88-%EB%AC%B8%EB%B2%95-%EC%9C%A0%EB%8B%88%ED%8B%B0
마인크래프트 게임을 활용한 파이썬 프로그래밍 완벽 이해,보안프로젝트,https://www.inflearn.com/course/%EB%A7%88%EC%9D%B8%ED%81%AC%EB%9E%98%ED%94%84%ED%8A%B8-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
[실전 게임 코드 리뷰] 유니티 캐주얼 게임 (엘리스팡),Rookiss,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84%EA%B2%8C%EC%9E%84-%EC%BD%94%EB%93%9C%EB%A6%AC%EB%B7%B0-%EC%9C%A0%EB%8B%88%ED%8B%B0-%EC%BA%90%EC%A3%BC%EC%96%BC
[C++과 언리얼로 만드는 MMORPG 게임 개발 시리즈] Part1: C++ 프로그래밍 입문,Rookiss,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-3d-mmorpg-1
PyGame 어드벤쳐 : 위니브 월드를 수복하라!,제주코딩베이스캠프,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EA%B2%8C%EC%9E%84-%EC%96%B4%EB%93%9C%EB%B2%A4%EC%B3%90
[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] 번외편: AWS로 시작하는 서버 운영,Rookiss,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-mmorpg-%EA%B0%9C%EB%B0%9C-aws
유니티 Addressable 을 이용한 패치 시스템 구현,제이스,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EC%96%B4%EB%93%9C%EB%A0%88%EC%84%9C%EB%B8%94-%ED%99%9C%EC%9A%A9
초보자를 위한 고도엔진 게임 개발 입문,머신튜터,https://www.inflearn.com/course/%EC%B4%88%EB%B3%B4-%EA%B3%A0%EB%8F%84%EC%97%94%EC%A7%84-%EC%9E%85%EB%AC%B8
[쥬신게임아카데미 버거쌤] 게임 클라이언트 지망생을 위한 기술 면접 모음 C++편,쥬신게임아카데미,https://www.inflearn.com/course/%EC%A5%AC%EC%8B%A0-%ED%81%B4%EB%9D%BC%EC%9D%B4%EC%96%B8%ED%8A%B8-%EA%B8%B0%EC%88%A0%EB%A9%B4%EC%A0%91-cpp
[C++과 언리얼로 만드는 MMORPG 게임 개발 시리즈] Part2: 게임 수학과 DirectX12,Rookiss,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-3d-mmorpg-2
웹게임을 만들며 배우는 인터렉티브웹! JAVASCRIPT,깡코딩,https://www.inflearn.com/course/%EC%9B%B9%EA%B2%8C%EC%9E%84-%EC%9D%B8%ED%84%B0%EB%A0%89%ED%8B%B0%EB%B8%8C
유니티 2D RPG 게임 만들기,코사트,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-2d-rpg
따라하면서 배우는 고박사의 유니티 하이퍼캐주얼게임 시리즈 04,고박사,https://www.inflearn.com/course/%EA%B3%A0%EB%B0%95%EC%82%AC-%ED%95%98%EC%9D%B4%ED%8D%BC%EC%BA%90%EC%A5%AC%EC%96%BC-4
[Rookiss University] Haker님의 UE5 소스코드 분석 시리즈 #1  (게임 프레임워크),Rookiss,https://www.inflearn.com/course/unreal-%EC%86%8C%EC%8A%A4%EC%BD%94%EB%93%9C%EB%B6%84%EC%84%9D-1
따라하면서 배우는 고박사의 유니티 하이퍼캐주얼게임 시리즈 03,고박사,https://www.inflearn.com/course/%EA%B3%A0%EB%B0%95%EC%82%AC-%ED%95%98%EC%9D%B4%ED%8D%BC%EC%BA%90%EC%A5%AC%EC%96%BC-3
따라하면서 배우는 고박사의 유니티 하이퍼캐주얼게임 시리즈 01,고박사,https://www.inflearn.com/course/%EA%B3%A0%EB%B0%95%EC%82%AC-%ED%95%98%EC%9D%B4%ED%8D%BC%EC%BA%90%EC%A5%AC%EC%96%BC-1
따라하면서 배우는 고박사의 유니티 하이퍼캐주얼게임 시리즈 02,고박사,https://www.inflearn.com/course/%EA%B3%A0%EB%B0%95%EC%82%AC-%ED%95%98%EC%9D%B4%ED%8D%BC%EC%BA%90%EC%A5%AC%EC%96%BC-2
[C++과 언리얼로 만드는 MMORPG 게임 개발 시리즈] Part3: 자료구조와 알고리즘,Rookiss,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-3d-mmorpg-3
유니티(Unity)로 시작하는 게임개발: Part 3. 슈팅게임 개발,UDevApp,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-%ED%8C%8C%ED%8A%B83
유니티(Unity)로 시작하는 게임개발: Part 2. C# 프로그래밍 입문,UDevApp,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-%ED%8C%8C%ED%8A%B82
누구나 할 수 있다! 따라하며 배워보는 Unity3D 게임 클론 BEST 3,제주코딩베이스캠프,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84%ED%81%B4%EB%A1%A0-%EB%B2%A0%EC%8A%A4%ED%8A%B83
[유니티 레벨 업!] 모듈식으로 개발하는 퀘스트&업적 시스템,Developer G,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EB%AA%A8%EB%93%88%EC%8B%9D-%ED%80%98%EC%8A%A4%ED%8A%B8-%EC%97%85%EC%A0%81
언리얼 엔진4 입문 (C++ 기반),Rookiss,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-%EC%97%94%EC%A7%844-%EC%9E%85%EB%AC%B8
[C++과 언리얼로 만드는 MMORPG 게임 개발 시리즈] Part5: UE5 & IOCP 서버 연동,Rookiss,https://www.inflearn.com/course/unreal-3d-mmorpg-5
"게임 개발자를 위한 3D 그래픽스, 쉐이더, OpenGL (2) - 프로그래머블 파이프라인, 기하학 기초, 삼각형 출력",드립커피+한모금더,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-graphics-shader-opengl-2
유니티(Unity)로 시작하는 게임개발: Part 1. 컴퓨터 구조 입문,UDevApp,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-%ED%8C%8C%ED%8A%B81
[쥬신게임아카데미 버거쌤] 완전 초보자를 위한 게임 C++,쥬신게임아카데미,https://www.inflearn.com/course/%EC%A5%AC%EC%8B%A0-%EC%B4%88%EB%B3%B4%EC%9E%90-cpp
[쥬신게임아카데미 선비쌤] 비 전공자를 위한 무작정 시작하는 자료 구조,쥬신게임아카데미,https://www.inflearn.com/course/%EC%A5%AC%EC%8B%A0-%EB%B9%84%EC%A0%84%EA%B3%B5%EC%9E%90-%EC%9E%90%EB%A3%8C%EA%B5%AC%EC%A1%B0
쉬우면서 강력한 유니티(Unity) 에디터 프로그래밍,제이스,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EC%97%90%EB%94%94%ED%84%B0-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
파이썬 무료 강의 (활용편1) - 추억의 오락실 게임 만들기 (3시간),나도코딩,https://www.inflearn.com/course/%EB%82%98%EB%8F%84%EC%BD%94%EB%94%A9-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%99%9C%EC%9A%A9%ED%8E%B8-1
[유니티 3D] 실전! 생존게임 만들기 - Advanced,케이디,https://www.inflearn.com/course/unity-2
[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] 번외편: ASP.NET Core 심화편,Rookiss,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-mmorpg-%EA%B0%9C%EB%B0%9C-aspnet
유니티 시스템 프로그래밍 Pt.1 - 상용 게임 구현을 위한 핵심 시스템 올인원 패키지,BurningCarrot,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EC%8B%9C%EC%8A%A4%ED%85%9C-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-1
[유니티 레벨 업!] 모듈식으로 개발하는 스킬 시스템,Developer G,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EB%AA%A8%EB%93%88%EC%8B%9D-%EC%8A%A4%ED%82%AC-%EC%8B%9C%EC%8A%A4%ED%85%9C
알아두면 쓸모 있는 로블록스 기능,와글와글 팩토리,https://www.inflearn.com/course/%EC%95%8C%EC%95%84%EB%91%90%EB%A9%B4-%EC%93%B8%EB%AA%A8%EC%9E%88%EB%8A%94-%EB%A1%9C%EB%B8%94%EB%A1%9D%EC%8A%A4-%EA%B8%B0%EB%8A%A5
Godot Engine 마리오라이크 2D PC 게임 만들기,코드쉼터,https://www.inflearn.com/course/%EA%B3%A0%EB%8F%84-%EB%A7%88%EB%A6%AC%EC%98%A4%EB%9D%BC%EC%9D%B4%ED%81%AC-%EB%A7%8C%EB%93%A4%EA%B8%B0
삼각형의 실전! Vulkan 중급,삼각형,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-vulkan
[켠김에 출시까지] 유니티 방치형 키우기 게임 (M1 + T2),Rookiss,https://www.inflearn.com/course/mmo-lab-%EC%9C%A0%EB%8B%88%ED%8B%B0-%EB%B0%A9%EC%B9%98%ED%98%95-%ED%82%A4%EC%9A%B0%EA%B8%B0
유니티 머신러닝 에이전트 완전정복 (기초편),민규식,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8-%EA%B8%B0%EC%B4%88
고도 엔진(Godot Engine)을 통한 게임 개발 박치기!! - 기본 개념부터 실전 게임 제작까지 한방에!,코드박치기,https://www.inflearn.com/course/%EA%B3%A0%EB%8F%84%EC%97%94%EC%A7%84-%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-%EB%B0%95%EC%B9%98%EA%B8%B0
C++로 만들면서 배우는 게임 개발과 알고리즘 with Windows API,통속의뇌,https://www.inflearn.com/course/cpp-%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-windowsapi
1. 유니티가 어려운 입문자를 위한 강의,게이머TV,https://www.inflearn.com/course/%EA%B2%8C%EC%9D%B4%EB%A8%B8tv-%EC%9C%A0%EB%8B%88%ED%8B%B0-%EC%9E%85%EB%AC%B8
언리얼 네트워크,SW School,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC
"게임 개발자를 위한 3D 그래픽스, 쉐이더, OpenGL (9) - 스텐실, 커브&서피스, glTF",드립커피+한모금더,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-graphics-shader-opengl-9
"게임 개발자를 위한 3D 그래픽스, 쉐이더, OpenGL (7) - 텍스처 매핑, 큐브 맵, 환경 매핑, 범프 매핑",드립커피+한모금더,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-graphics-shader-opengl-7
"게임 개발자를 위한 3D 그래픽스, 쉐이더, OpenGL (4) - 좌표 변환, 회전, 가상 트랙볼",드립커피+한모금더,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-graphics-shader-opengl-4
"게임 개발자를 위한 3D 그래픽스, 쉐이더, OpenGL (1) - 3D 그래픽스, OpenGL, 콜백 함수, 컬러 이론",드립커피+한모금더,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-graphics-shader-opengl-1
C++20 훑어보기,Rookiss,https://www.inflearn.com/course/%EC%94%A8%EC%81%A0%EC%81%A0-20-%ED%9B%91%EC%96%B4%EB%B3%B4%EA%B8%B0
게임 엔진을 지탱하는 게임 수학,이득우,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84-%EC%88%98%ED%95%99-%EA%B2%8C%EC%9E%84%EC%97%94%EC%A7%84
Directx11을 이용한 게임 엔진 만들기,얌얌코딩,https://www.inflearn.com/course/directx11-%EA%B2%8C%EC%9E%84%EC%97%94%EC%A7%84-%EB%A7%8C%EB%93%A4%EA%B8%B0
따라하며 배우는 웹 게임,John Ahn,https://www.inflearn.com/course/%EB%94%B0%EB%9D%BC%ED%95%98%EB%8A%94-%EC%9B%B9%EA%B2%8C%EC%9E%84
하루만에 언리얼 엔진5 입문하기,Soft Story,https://www.inflearn.com/course/%ED%95%98%EB%A3%A8%EB%A7%8C%EC%97%90-%EC%96%B8%EB%A6%AC%EC%96%BC-%EC%9E%85%EB%AC%B8
"게임 개발자를 위한 3D 그래픽스, 쉐이더, OpenGL (8) - 글로벌 일루미네이션, 블렌딩, 앤티-에일리어싱, 렌더 투 텍스처",드립커피+한모금더,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-graphics-shader-opengl-8
[입문자를 위한 UE5] Part5. 언리얼 엔진 VR,Rookiss,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC5-%EA%B0%9C%EB%B0%9C%EC%9D%98%EC%A0%95%EC%84%9D-5
D3D12 프로그래밍 기초 플러스,megayuchi,https://www.inflearn.com/course/d3d12-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EA%B8%B0%EC%B4%88-%ED%94%8C%EB%9F%AC%EC%8A%A4
Unity 장르별 프로젝트 실전 게임 - 런 게임,소프트캠퍼스,https://www.inflearn.com/course/unity-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-%EB%9F%B0%EA%B2%8C%EC%9E%84
"게임 개발자를 위한 3D 그래픽스, 쉐이더, OpenGL (6) - 쉐이딩 기초, 퐁 리플렉션 모델, 블린-퐁 쉐이딩",드립커피+한모금더,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-graphics-shader-opengl-6
"게임 개발자를 위한 3D 그래픽스, 쉐이더, OpenGL (5) - 3D 카메라 뷰잉, 프로젝션, MVP 변환",드립커피+한모금더,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-graphics-shader-opengl-5
"게임 개발자를 위한 3D 그래픽스, 쉐이더, OpenGL (3) - 애니메이션, depth 개념, Z 버퍼",드립커피+한모금더,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-graphics-shader-opengl-3
유니티 머신러닝 에이전트 완전정복 (응용편),민규식,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8-%EC%9D%91%EC%9A%A9
이득우의 꼭 배워야하는 게임 알고리즘,이득우,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84-%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98
Godot Engine 으로 시작하는 첫 게임 개발,코드쉼터,https://www.inflearn.com/course/%EA%B3%A0%EB%8F%84-%EC%B2%AB-%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C
코딩이 처음인 초보자도 쉽게 만드는 파이썬 (Python) 으로 나만의 게임 만들기,Zero to One,https://www.inflearn.com/course/%EC%B4%88%EB%B3%B4%EC%9E%90-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B2%8C%EC%9E%84-%EB%A7%8C%EB%93%A4%EA%B8%B0
Unity 장르별 프로젝트 실전 게임 - 디펜스 게임,소프트캠퍼스,https://www.inflearn.com/course/unity-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-%EB%94%94%ED%8E%9C%EC%8A%A4%EA%B2%8C%EC%9E%84
2. 유니티가 어려운 입문자를 위한 입문용 게임 제작,게이머TV,https://www.inflearn.com/course/%EA%B2%8C%EC%9D%B4%EB%A8%B8tv-%EC%9C%A0%EB%8B%88%ED%8B%B0-%EC%9E%85%EB%AC%B8-%EA%B2%8C%EC%9E%84%EC%A0%9C%EC%9E%91
두고두고 써먹는 유니티 비동기 프로그래밍,오민석,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EB%B9%84%EB%8F%99%EA%B8%B0-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
"게임 개발자를 위한 3D 그래픽스, 쉐이더, OpenGL (0A) - 공개 샘플 강의",드립커피+한모금더,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-graphics-shader-opengl-0
따라하면서 배우는 고박사의 2D 플랫포머 게임 제작,고박사,https://www.inflearn.com/course/%EA%B3%A0%EB%B0%95%EC%82%AC-2d-%ED%94%8C%EB%9E%AB%ED%8F%AC%EB%A8%B8
언리얼 엔진 5 스파르타 클래스 - 실전편,YAL,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-%EC%8A%A4%ED%8C%8C%EB%A5%B4%ED%83%80-%EC%8B%A4%EC%A0%84
게임 개발을 위한 수학,얌얌코딩,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-%EC%88%98%ED%95%99-%EC%96%8C%EC%96%8C%EC%BD%94%EB%94%A9
